system:index,B1,B11,B12,B2,B3,B4,B5,B6,B7,B8,B8A,B9,agbd,bsi,class,dem,evi,mndwi,ndbi,ndvi,slope,.geo
69,0.03546271100260493,0.181900166867498,0.08903810097775959,0.03777683242378682,0.0553447719694059,0.04078982374232488,0.09289538494575422,0.20347685715021502,0.2440184557164151,0.2523019825472935,0.2738050491926182,0.27149258468967435,469.5708922363413,-0.17778674193443553,1,317.6017,0.4375241388498985,-0.5469295,-0.21040407,0.7578648,21.741428,"{""type"":""MultiPoint"",""coordinates"":[]}"
70,0.04179654854928242,0.14191477306622574,0.06967923254051928,0.041610881537492185,0.053856605819729175,0.03730077473016095,0.08078368663356614,0.18545975778468446,0.22575028857620896,0.22938826327481282,0.24984201270743459,0.25795584752995904,299.96588999603995,-0.18661030949063048,1,164.20618,0.40973006013977764,-0.44726,-0.21078765,0.69821525,25.445066,"{""type"":""MultiPoint"",""coordinates"":[]}"
71,0.029099021024190194,0.15437474708608476,0.07518455736313209,0.031203610013217007,0.04963947208307674,0.032656853221311885,0.08364755651424927,0.196803053069987,0.23879755478483353,0.24599513666606154,0.26745941799880546,0.27384804611003105,200.46293274394915,-0.18791269002876201,1,280.7499,0.43443513295926794,-0.52077127,-0.22095221,0.76045114,21.546444,"{""type"":""MultiPoint"",""coordinates"":[]}"
72,0.027938588680142127,0.16111978557379047,0.0746274083682213,0.02882432792016727,0.04760853792891975,0.02968268135924722,0.08447507412511028,0.20516391600478787,0.2475586021143869,0.2578493990163737,0.2760540634782504,0.2800934679389327,141.43186010294787,-0.21241327688232964,1,421.70255,0.45883963229033703,-0.5478173,-0.24565382,0.79333794,29.538364,"{""type"":""MultiPoint"",""coordinates"":[]}"
73,0.022994528516128272,0.11924384317412035,0.05092933287911203,0.02270239796960446,0.037000877036720496,0.021339320830465178,0.06449299770070144,0.179598696645606,0.22313077632763176,0.2314073156744867,0.24734798872287317,0.24566208837931136,81.94439282030383,-0.2864814588531941,1,1254.065,0.43931784641799315,-0.53749907,-0.32214943,0.8364141,23.58549,"{""type"":""MultiPoint"",""coordinates"":[]}"
74,0.03168116594176858,0.17041667684408618,0.07732739895498156,0.03075612715939473,0.04695356344902942,0.0278390735985755,0.0786701739602493,0.2105559784659754,0.26253063262619686,0.2667730838609954,0.2918782493342385,0.289930972009614,140.12305503028563,-0.23388452395057222,1,164.31448,0.4916356954875985,-0.56170446,-0.25939158,0.81545264,13.875886,"{""type"":""MultiPoint"",""coordinates"":[]}"
75,0.03144477261482265,0.17074543222905722,0.07700038108691712,0.032055573226165174,0.04916781721211222,0.03242484302127219,0.08512630612052545,0.2178482880575174,0.2682005316499926,0.27489276974586124,0.30313731262906934,0.30203886199138974,253.995209,-0.21140582743883132,1,177.70874,0.49229517843707415,-0.5541818,-0.24286187,0.78985804,13.804759,"{""type"":""MultiPoint"",""coordinates"":[]}"
76,0.0348797337529109,0.14641050676774311,0.06398602951348975,0.034157266803618413,0.05137008154737861,0.029285987872872773,0.08328365751755673,0.2385739634318961,0.2978016447424939,0.30043880117600125,0.3252273500894688,0.3351541002111846,284.18219,-0.30318482714647993,1,806.77716,0.5593455901058608,-0.48108578,-0.3392185,0.83109605,27.31768,"{""type"":""MultiPoint"",""coordinates"":[]}"
77,0.02245876491794368,0.13583496424221128,0.06061313938633006,0.025321432747196924,0.04093754744566065,0.02462452708662967,0.07370519800065328,0.20044200754609331,0.2506888864544168,0.2587712836943416,0.2770113797397139,0.28072013976279137,124.99797810968839,-0.2712415324009154,1,457.51605,0.476388997280704,-0.53042156,-0.30625135,0.8242519,17.383457,"{""type"":""MultiPoint"",""coordinates"":[]}"
78,0.04025601103587976,0.18425505772562914,0.09230571981536327,0.035414807090192756,0.052492106389799925,0.040550266371443364,0.09075703920559101,0.17468020774646478,0.20839908597290335,0.21869195910997738,0.23967727090365892,0.2336055622335935,163.92797090596565,-0.09200972331310675,1,117.66868,0.36966385289288944,-0.5827124,-0.11507263,0.6983065,11.92679,"{""type"":""MultiPoint"",""coordinates"":[]}"
79,0.03484066312122823,0.14559832175390308,0.06689150720819186,0.03811316992201553,0.05402065324517224,0.032771068799579306,0.08596586820665997,0.21735580558753823,0.2663601117734841,0.2723549216334956,0.2889960747919265,0.3030265925028568,128.96120814100593,-0.2511871466581081,1,815.4541,0.503405445443649,-0.48625627,-0.28277832,0.79228556,33.451706,"{""type"":""MultiPoint"",""coordinates"":[]}"
80,0.044817508086594,0.17047044521504953,0.07942469717847936,0.043743892148682156,0.057352692649890694,0.03585064264504465,0.08977874988150761,0.23098520307331494,0.28540848886576303,0.2892271146159855,0.3180024086315308,0.3162224488813292,194.64065687226332,-0.21808361624413033,1,185.31012,0.5177446890748788,-0.5080074,-0.24684346,0.77496463,24.034306,"{""type"":""MultiPoint"",""coordinates"":[]}"
81,0.0261597020788913,0.12843581280556354,0.05549328399745848,0.026934069246426245,0.04552382330799827,0.024552937416194853,0.078459119704176,0.18967726753654596,0.22298667250465343,0.23069830845337866,0.2440830122646832,0.24630214495936126,239.115768,-0.25198631373069813,1,1064.9136,0.43647895434888384,-0.48152414,-0.28325686,0.8065226,16.262756,"{""type"":""MultiPoint"",""coordinates"":[]}"
82,0.022560236642156905,0.12135694003827485,0.05205314651143471,0.024611116827197306,0.03860798925827707,0.023260010483650805,0.06426130651721483,0.17087869242708673,0.2098577438753032,0.21764148714092002,0.23407602281071938,0.23328155984547375,449.5576217535553,-0.25044313809882784,1,1028.413,0.4173364133586295,-0.5261562,-0.28431633,0.807803,16.95663,"{""type"":""MultiPoint"",""coordinates"":[]}"
83,0.03810878305930597,0.2226214023238037,0.11476054308798857,0.03864335518235498,0.057417940148529044,0.04462202655405648,0.10211120027717031,0.19373344709901602,0.22946047102161984,0.2437865337398449,0.2627389011947419,0.2756827286680112,81.19715955917549,-0.05148884696236365,1,256.0762,0.38592075211755367,-0.6144202,-0.07138761,0.7088058,24.327068,"{""type"":""MultiPoint"",""coordinates"":[]}"
84,0.039995646128991785,0.17516210264468393,0.0916433430517989,0.03985074803708382,0.0550147460552203,0.0443409123059217,0.09304593606796337,0.2128247917562353,0.256205720453577,0.26062553230972707,0.28551820254181326,0.28454119161871144,312.137054,-0.15652192290091865,1,741.69904,0.44079522644220953,-0.5497696,-0.19230466,0.71258,22.800982,"{""type"":""MultiPoint"",""coordinates"":[]}"
85,0.04562086141517568,0.23057689403109283,0.10723476561657685,0.041096319164691614,0.06263225611518082,0.037585092816983946,0.10352911781555167,0.2894810379936448,0.35663310741507287,0.3532653150890446,0.38541137384189716,0.3707271357209882,124.4323297131115,-0.20584153056866378,1,136.71211,0.6225192241406055,-0.5716081,-0.22431423,0.80105907,26.322218,"{""type"":""MultiPoint"",""coordinates"":[]}"
86,0.034705896730173526,0.16468055005803106,0.07835100813357307,0.03408320192108366,0.049930218618821416,0.03533514503383434,0.08791731368545125,0.20111191326688768,0.24338301708381826,0.25418302435508683,0.27443119431464535,0.2731144182045675,76.538208,-0.22095839264495715,1,399.82718,0.43769651765744344,-0.5466408,-0.2608353,0.76694596,22.226006,"{""type"":""MultiPoint"",""coordinates"":[]}"
87,0.036865580764650234,0.19574518697736654,0.09617110003183793,0.03711581919857972,0.05430557245766918,0.04231857995964236,0.09511403835630017,0.20782872759875762,0.2534086198310241,0.25757950110006916,0.28529092758204055,0.2903375821872805,133.6123504638672,-0.12756512659361205,1,205.90785,0.4603475807933925,-0.59492856,-0.14861323,0.70842403,14.6536255,"{""type"":""MultiPoint"",""coordinates"":[]}"
88,0.03807689149418614,0.1819227632414489,0.08658132637082532,0.036268239690244876,0.057562378625269355,0.03738254208455287,0.09183697912485271,0.1986197873258284,0.23668173568878992,0.24735526456754148,0.2681322068442087,0.26857130184904277,187.816879,-0.17142701441860345,1,229.64864,0.4127363658267845,-0.55835545,-0.19526131,0.7597741,25.772247,"{""type"":""MultiPoint"",""coordinates"":[]}"
89,0.05369605557453206,0.20658722556560327,0.09928673218704451,0.05063050464787838,0.06919111163155053,0.04636305774997773,0.10702372965510555,0.2716599951353445,0.32332000741779726,0.3322337998976487,0.35853137830484,0.33224420749303324,238.997787,-0.21437293114500608,1,141.53815,0.5653702559593323,-0.5016431,-0.24585034,0.76168424,31.392746,"{""type"":""MultiPoint"",""coordinates"":[]}"
90,0.03765445614023104,0.19429638939898042,0.09391433119309442,0.034461085936221984,0.05185250404675216,0.03415224866621045,0.08916628671879162,0.18482725524610186,0.21924006967197826,0.22720193615877973,0.24782771794573166,0.24899465854866146,232.2657791126177,-0.10023731474126803,1,117.02151,0.39495197200568444,-0.58939296,-0.114673674,0.7469818,19.833988,"{""type"":""MultiPoint"",""coordinates"":[]}"
91,0.030415096481120295,0.18777546028775075,0.09074485445829929,0.029996745150500062,0.04608100682149847,0.03446672982089087,0.0829566960830358,0.19843113433993936,0.24132057304444657,0.2523931554491504,0.27704991236266435,0.27768169651630115,112.678993,-0.14520883589226108,1,370.16602,0.41993189878612713,-0.59656096,-0.17808916,0.76232857,32.103306,"{""type"":""MultiPoint"",""coordinates"":[]}"
92,0.03442180719669823,0.17397023027086614,0.08191605357429621,0.03237947654333111,0.048512806306019965,0.03304944749194569,0.08468046325542808,0.20717441749509533,0.24961490332991482,0.2550350814295333,0.27814643678482065,0.28945529145669785,194.7210950793162,-0.17762243443221198,1,139.4536,0.45004848781441276,-0.5800076,-0.20309101,0.76424193,10.743629,"{""type"":""MultiPoint"",""coordinates"":[]}"
93,0.0325064733317284,0.1494730212963163,0.06978184686906315,0.030670912821188143,0.04619822532716861,0.027391709056334767,0.07666308818115153,0.20807670437710424,0.2552117106360926,0.2602124750044574,0.2839142672420998,0.28011243260810176,256.932556,-0.23448573188738991,1,441.81915,0.4770903238768772,-0.54166985,-0.26333407,0.8053513,14.959431,"{""type"":""MultiPoint"",""coordinates"":[]}"
94,0.024965346416297152,0.12369634652916885,0.05784029614237481,0.025802196819099447,0.03783181082599592,0.02344485679390307,0.06368799820829234,0.1688624790001769,0.20774189775244742,0.2155355375118835,0.23131802285149025,0.23150758402663038,117.21341578686642,-0.2348399312712213,1,1101.2223,0.40843844607858915,-0.53836846,-0.2637502,0.8051556,11.394212,"{""type"":""MultiPoint"",""coordinates"":[]}"
95,0.03612179390019494,0.1841024074706811,0.09023786919681775,0.034320837164540034,0.05537723154146297,0.03688459762645097,0.09316228766566573,0.19361537702423584,0.22844243955324206,0.2400513942695293,0.2669073620476909,0.26595400805337327,171.239548,-0.16917928706566582,1,222.75606,0.4245250414806747,-0.59975016,-0.19756775,0.7723267,26.04658,"{""type"":""MultiPoint"",""coordinates"":[]}"
96,0.035891672673430706,0.1756582136816207,0.08279686048296933,0.034732912674635734,0.05377689669049512,0.034575630128998815,0.08961337336953848,0.22995275278688423,0.2795138428171857,0.2791209077949789,0.3120111758581365,0.3134728934059248,183.3621590534894,-0.20809073017734503,1,195.58287,0.4992517513702261,-0.5419698,-0.2383034,0.77771664,7.1971364,"{""type"":""MultiPoint"",""coordinates"":[]}"
97,0.037033301253017986,0.19122681045234272,0.09156465253630365,0.03743709287203843,0.0543357573917279,0.04106470253835631,0.0927780604023727,0.2412127161205491,0.289887900452615,0.2908512113887445,0.32661584292718293,0.31946963909879456,169.35732654369744,-0.2043564609032198,1,183.1973,0.5101355719895756,-0.56232154,-0.2293199,0.7676859,15.61443,"{""type"":""MultiPoint"",""coordinates"":[]}"
98,0.03867774302247243,0.1779474650305608,0.08460806486223876,0.03696223375912578,0.05289689731959312,0.034459712789897255,0.08401146277805774,0.1877699647617095,0.22402794663891767,0.23507524170927946,0.25474371875968166,0.2555676040984347,139.77893904623178,-0.15226079392465244,1,223.21684,0.40353474304835923,-0.55467397,-0.17491457,0.75780296,20.82731,"{""type"":""MultiPoint"",""coordinates"":[]}"
99,0.031438004669117205,0.1524858016398998,0.06842377391820981,0.032510936542101423,0.049139866336217725,0.028916367823660732,0.08117937614706783,0.21657644929363482,0.26981419675154955,0.27598729628913543,0.2977212654582564,0.30302549251096045,230.65488477824206,-0.2446624836447452,1,512.7369,0.5090782585895859,-0.51566166,-0.27607346,0.8130788,23.479237,"{""type"":""MultiPoint"",""coordinates"":[]}"
100,0.039382868046057784,0.19288160374412808,0.10077631694512881,0.03821170572835699,0.05412645419884145,0.041750004083721245,0.09093066966794155,0.19771322400532035,0.24176276936247787,0.24899955942648536,0.27389982330539653,0.27288799706881606,200.553116,-0.11437031370626163,1,278.55356,0.42487815965645287,-0.5680188,-0.13806789,0.71700567,12.755678,"{""type"":""MultiPoint"",""coordinates"":[]}"
101,0.03201607100130714,0.14116423025175315,0.0640999339872397,0.02964170035305645,0.044804170888992065,0.025990169558952725,0.07359734989697131,0.2123292183355009,0.26447343779471605,0.2641308073151803,0.29086862382884787,0.2844946249815951,67.47510528564453,-0.2647571597956346,1,488.42404,0.49043915510858815,-0.5381038,-0.2967146,0.8210657,14.854103,"{""type"":""MultiPoint"",""coordinates"":[]}"
102,0.03560995165090689,0.17793326880436786,0.08909732550906485,0.03973972175328553,0.05882011673043198,0.03779638478133636,0.09863455959800906,0.23746501887102153,0.29079094654704785,0.30017951786389685,0.3198766444110066,0.3153882646799493,331.824768,-0.22253016627045774,1,841.99384,0.530274939365637,-0.5216221,-0.25267997,0.7843643,35.12253,"{""type"":""MultiPoint"",""coordinates"":[]}"
103,0.029030978155089694,0.13782668336472306,0.062191728336474905,0.027538696724285952,0.04124369367880191,0.024255278052830388,0.06856463369226076,0.19448426599421603,0.24105096635501247,0.24483842067878236,0.26854065806595134,0.2648453078322473,364.6250143330588,-0.24349394773531066,1,506.90616,0.46037233814873985,-0.54509443,-0.2724483,0.8148201,10.107561,"{""type"":""MultiPoint"",""coordinates"":[]}"
104,0.02616033720659482,0.13225315701916868,0.061221287185320786,0.025630109584173572,0.03947367763273586,0.023613071473922054,0.06634622900200755,0.18347746079125463,0.22796636466498493,0.23151838907353353,0.2568825368911755,0.25819106353646437,279.504761,-0.23006326938745317,1,425.97983,0.43540828384391334,-0.5471171,-0.25738466,0.81505805,16.495123,"{""type"":""MultiPoint"",""coordinates"":[]}"
105,0.03915154305178328,0.188405634407193,0.08558653321439262,0.03743027607875159,0.05410673785369913,0.03681327594282,0.09208213844572294,0.21975938930502495,0.26731062882204815,0.27707428738377526,0.30362056129964904,0.29941535084096277,274.68846708105144,-0.21509484215051933,1,286.78137,0.4837043329740364,-0.5522962,-0.2507961,0.7929715,11.93673,"{""type"":""MultiPoint"",""coordinates"":[]}"
106,0.03703718184669584,0.18817961712373277,0.08978900873551117,0.03682156843515317,0.053038848834215904,0.04297417270535329,0.09347778002814384,0.20801931739101076,0.2526677875589208,0.2632475323102197,0.2871428807920194,0.2869317030449336,310.5675227380652,-0.17658328033302242,1,348.2789,0.4545751565017083,-0.5793327,-0.21221936,0.73596936,21.059263,"{""type"":""MultiPoint"",""coordinates"":[]}"
107,0.042201752452735,0.16381415012909648,0.0772363774751147,0.038227656588112335,0.05174823438326234,0.031783823627328574,0.08366477256262954,0.21925719033198202,0.2690349393639894,0.2752995506336544,0.2975496339348127,0.3164862115318825,150.86486489026825,-0.2168425078640648,1,408.8259,0.4864689639752027,-0.53474075,-0.2490014,0.782904,15.474616,"{""type"":""MultiPoint"",""coordinates"":[]}"
108,0.031704461516360506,0.13155829690908388,0.05915643661023615,0.0314542862067552,0.04806576872894456,0.026821717386118906,0.07855459202519492,0.1930914004130656,0.22632683686109287,0.230339169811402,0.24542663676354878,0.24859244664408858,203.49890154193093,-0.2401312928171085,1,1124.0171,0.4371271969125285,-0.4700261,-0.26740968,0.789055,22.780096,"{""type"":""MultiPoint"",""coordinates"":[]}"
109,0.04386879400158253,0.16799694113224142,0.08320263525717123,0.04070770987541945,0.05435922977423203,0.038917631813190724,0.09038127395021268,0.2118124596052512,0.2554500341220151,0.26095632332097407,0.2848582429545806,0.2818468696805709,243.11095385941653,-0.1948067416082722,1,653.71655,0.4543422423063306,-0.53450364,-0.22949147,0.7517508,27.429707,"{""type"":""MultiPoint"",""coordinates"":[]}"
110,0.036998199746955215,0.18416731791792715,0.09249585033712446,0.03677997549215012,0.050100414103528106,0.03982839539371348,0.08562483943245035,0.1913631172051725,0.2278769875840154,0.24182034714676867,0.2621080523124565,0.254905029869961,246.146088,-0.14921288246123565,1,534.6436,0.4037359276563288,-0.570704,-0.1805684,0.72743654,29.224125,"{""type"":""MultiPoint"",""coordinates"":[]}"
111,0.0376262901416273,0.20174264773885117,0.09424537888573212,0.0354931530803647,0.05256916357570482,0.03599449756552338,0.09112727435631732,0.25238386194993,0.31448892839676473,0.3184890458121941,0.3460525788971763,0.3375581989201036,174.27275687778044,-0.21138706631324033,1,169.46574,0.5599424623983454,-0.5851148,-0.23642994,0.7984161,19.499557,"{""type"":""MultiPoint"",""coordinates"":[]}"
112,0.035205299879818776,0.1560828442330539,0.07158346715774702,0.0331932069434945,0.048765542995665795,0.03196339299986353,0.08322642388905319,0.20173150365781659,0.24629107825636487,0.2486753551488723,0.27617885544367077,0.2751434787935012,193.868134,-0.20466677839815195,1,461.39868,0.4415817687478483,-0.54215133,-0.2391097,0.77720433,24.824095,"{""type"":""MultiPoint"",""coordinates"":[]}"
